Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,base-chair-redirect (product.metafields.custom.base_chair_redirect),custom-chair-product (product.metafields.custom.custom_chair_product),Custom-Product-field (product.metafields.custom.custom_product_field),ddd (product.metafields.custom.ddd),Delivery Time (product.metafields.custom.delivery_time),Delivered Date (product.metafields.custom.launchtip_delivered_date),Delivery Timer Text Base Timer (product.metafields.custom.launchtip_delivery_timer),Estimated Arrival Date (product.metafields.custom.launchtip_estimate_arrival_date),Order Dispatch Date (product.metafields.custom.launchtip_order_dispatch_date),Order Place Date (product.metafields.custom.launchtip_order_place_date),new_yerba_dinks_fields (product.metafields.custom.new_yerba_dinks_fields),tom (product.metafields.custom.tom),toom (product.metafields.custom.toom),Top-Desk-Bulk (product.metafields.custom.top_desk_bulk),yerba-energy-drinks (product.metafields.custom.yerba_energy_drinks),EasyReviews: Rating (product.metafields.easyreview.rating),Product rating count (product.metafields.reviews.rating_count),Accessory size (product.metafields.shopify.accessory-size),Age group (product.metafields.shopify.age-group),Backrest type (product.metafields.shopify.backrest-type),Band color (product.metafields.shopify.band-color),Bat material (product.metafields.shopify.bat-material),Case color (product.metafields.shopify.case-color),Closure type (product.metafields.shopify.closure-type),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Footwear material (product.metafields.shopify.footwear-material),Furniture/Fixture material (product.metafields.shopify.furniture-fixture-material),Headwear features (product.metafields.shopify.headwear-features),Neckline (product.metafields.shopify.neckline),Seat structure (product.metafields.shopify.seat-structure),Seat type (product.metafields.shopify.seat-type),Shoe features (product.metafields.shopify.shoe-features),Shoe size (product.metafields.shopify.shoe-size),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Watch display (product.metafields.shopify.watch-display),Watch features (product.metafields.shopify.watch-features),Watch material (product.metafields.shopify.watch-material),Snowboard binding mount (product.metafields.test_data.binding_mount),Snowboard length (product.metafields.test_data.snowboard_length),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Canada,Price / Canada,Compare At Price / Canada,Status
adidas-kids-stan-smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_24_image5.jpg?v=1756098727,5,ADIDAS | KID'S STAN SMITH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nike-toddler-roshe-one,NIKE | TODDLER ROSHE ONE,"The Nike Roshe One Infant Shoe offers breathable comfort and soft yet durable cushioning with a mesh upper and Phylon midsole that doubles as an outsole. The shoe is intended to be versatile, worn with or without socks, dressed up or down, for walking or just taking it easy.",NIKE,Uncategorized,SHOES,"clothes, egnition-sample-data, kid, nike",true,Size,4,,Color,black,,,,,NK-02-4-black,0.0,shopify,deny,manual,70.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_23_image1.jpg?v=1756098721,1,NIKE | TODDLER ROSHE ONE,false,,,,,,,,Delivered,🚚 Order within the next {{ countdown }} for delivery by {{ deliverydate }}.,Estimated arrival,Estimated dispatch,Order placed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
nike-toddler-roshe-one,,,,,,,,,7,,,black,,,,,NK-02-7-black,0.0,shopify,deny,manual,70.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_23_image2.jpg?v=1756098721,2,NIKE | TODDLER ROSHE ONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
nike-toddler-roshe-one,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_23_image3.jpg?v=1756098721,3,NIKE | TODDLER ROSHE ONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nike-toddler-roshe-one,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_23_image4.jpg?v=1756098721,4,NIKE | TODDLER ROSHE ONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nike-toddler-roshe-one,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_23_image5.jpg?v=1756098721,5,NIKE | TODDLER ROSHE ONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
converse-toddler-chuck-taylor-all-star-axel-mid,CONVERSE | TODDLER CHUCK TAYLOR ALL STAR AXEL MID,"The Converse Chuck Taylor All Star Axel recasts the iconic original in a refreshed silhouette for a premium look and feel. A no-tie design lets kids slip them on and go, while a rubber outsole delivers reliable traction from the classroom to the playground.",CONVERSE,Uncategorized,SHOES,"clothes, converse, egnition-sample-data, kid",true,Size,5,,Color,black,,,,,C-03-5-black,0.0,shopify,deny,manual,70.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_22_image1.jpg?v=1756098716,1,CONVERSE | TODDLER CHUCK TAYLOR ALL STAR AXEL MID,false,,,,,,,,Delivered,🚚 Order within the next {{ countdown }} for delivery by {{ deliverydate }}.,Estimated arrival,Estimated dispatch,Order placed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
converse-toddler-chuck-taylor-all-star-axel-mid,,,,,,,,,6,,,black,,,,,C-03-6-black,0.0,shopify,deny,manual,70.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_22_image2.jpg?v=1756098716,2,CONVERSE | TODDLER CHUCK TAYLOR ALL STAR AXEL MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
converse-toddler-chuck-taylor-all-star-axel-mid,,,,,,,,,7,,,black,,,,,C-03-7-black,0.0,shopify,deny,manual,70.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_22_image3.jpg?v=1756098716,3,CONVERSE | TODDLER CHUCK TAYLOR ALL STAR AXEL MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
converse-toddler-chuck-taylor-all-star-axel-mid,,,,,,,,,8,,,black,,,,,C-03-8-black,0.0,shopify,deny,manual,70.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_22_image4.jpg?v=1756098716,4,CONVERSE | TODDLER CHUCK TAYLOR ALL STAR AXEL MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
converse-toddler-chuck-taylor-all-star-axel-mid,,,,,,,,,9,,,black,,,,,C-03-9-black,0.0,shopify,deny,manual,70.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_22_image5.jpg?v=1756098716,5,CONVERSE | TODDLER CHUCK TAYLOR ALL STAR AXEL MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
converse-chuck-taylor-all-star-ii-hi,CONVERSE | CHUCK TAYLOR ALL STAR II HI,"Introducing the Converse Chuck Taylor All Star II Hi sneaker. Retaining the revolutionary silhouette we all rely on, but now made ever better. New features include Lunarlon sockliner adds cushioning and arch support. Micro-suede lining, premium textured shield canvas construction and a padded, non-slip tongue deliver superior comfort and durability. Moulded eyelets add a premium touch. The embossed, screen-printed license plate and embroidered, star-centered ankle patch add striking depth and dimension to recognizable, classic details.",CONVERSE,Uncategorized,SHOES,"clothes, converse, egnition-sample-data, men, summer",true,Size,4,,Color,black,,,,,C-02-4-black,0.0,shopify,deny,manual,140.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_21_image1.jpg?v=1756098710,1,CONVERSE | CHUCK TAYLOR ALL STAR II HI,false,,,,,,,,Delivered,🚚 Order within the next {{ countdown }} for delivery by {{ deliverydate }}.,Estimated arrival,Estimated dispatch,Order placed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
converse-chuck-taylor-all-star-ii-hi,,,,,,,,,5,,,black,,,,,C-02-5-black,0.0,shopify,deny,manual,140.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_21_image2.jpg?v=1756098710,2,CONVERSE | CHUCK TAYLOR ALL STAR II HI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
converse-chuck-taylor-all-star-ii-hi,,,,,,,,,6,,,black,,,,,C-02-6-black,0.0,shopify,deny,manual,140.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_21_image3.jpg?v=1756098710,3,CONVERSE | CHUCK TAYLOR ALL STAR II HI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
converse-chuck-taylor-all-star-ii-hi,,,,,,,,,7,,,black,,,,,C-02-7-black,0.0,shopify,deny,manual,140.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_21_image4.jpg?v=1756098710,4,CONVERSE | CHUCK TAYLOR ALL STAR II HI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
converse-chuck-taylor-all-star-ii-hi,,,,,,,,,9,,,black,,,,,C-02-9-black,0.0,shopify,deny,manual,140.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_21_image5.jpg?v=1756098710,5,CONVERSE | CHUCK TAYLOR ALL STAR II HI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
converse-chuck-taylor-all-star-ii-hi,,,,,,,,,11,,,black,,,,,C-02-11-black,0.0,shopify,deny,manual,140.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
converse-chuck-taylor-all-star-ii-hi,,,,,,,,,13,,,black,,,,,C-02-13-black,0.0,shopify,deny,manual,140.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
converse-chuck-taylor-all-star-lo,CONVERSE | CHUCK TAYLOR ALL STAR LO,"The Converse Chuck Taylor All Star II Lo sneaker. Retaining the revolutionary silhouette we all rely on, but now made even better. New features include Lunarlon sockliner, adding cushioning and arch support. Micro-suede lining, premium canvas construction and a padded, non-slip tongue deliver superior comfort and durability. Moulded eyelets add a premium touch. The embossed, screen-printed license plate and embroidered, star-centered ankle patch add striking depth and dimension to recognizable, classic details.",CONVERSE,Uncategorized,SHOES,"clothes, converse, egnition-sample-data, men, summer",true,Size,3,,Color,white,,,,,C-01-3-white,0.0,shopify,deny,manual,100.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_20_image1.jpg?v=1756098703,1,CONVERSE | CHUCK TAYLOR ALL STAR LO,false,,,,,,,,Delivered,🚚 Order within the next {{ countdown }} for delivery by {{ deliverydate }}.,Estimated arrival,Estimated dispatch,Order placed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
converse-chuck-taylor-all-star-lo,,,,,,,,,4,,,white,,,,,C-01-4-white,0.0,shopify,deny,manual,100.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_20_image2.jpg?v=1756098703,2,CONVERSE | CHUCK TAYLOR ALL STAR LO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
converse-chuck-taylor-all-star-lo,,,,,,,,,5,,,white,,,,,C-01-5-white,0.0,shopify,deny,manual,100.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_20_image3.jpg?v=1756098703,3,CONVERSE | CHUCK TAYLOR ALL STAR LO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
converse-chuck-taylor-all-star-lo,,,,,,,,,6,,,white,,,,,C-01-6-white,0.0,shopify,deny,manual,100.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_20_image4.jpg?v=1756098704,4,CONVERSE | CHUCK TAYLOR ALL STAR LO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
converse-chuck-taylor-all-star-lo,,,,,,,,,7,,,white,,,,,C-01-7-white,0.0,shopify,deny,manual,100.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_20_image5.jpg?v=1756098703,5,CONVERSE | CHUCK TAYLOR ALL STAR LO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
converse-chuck-taylor-all-star-lo,,,,,,,,,8,,,white,,,,,C-01-8-white,0.0,shopify,deny,manual,100.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
converse-chuck-taylor-all-star-lo,,,,,,,,,9,,,white,,,,,C-01-9-white,0.0,shopify,deny,manual,100.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
converse-chuck-taylor-all-star-lo,,,,,,,,,10,,,white,,,,,C-01-10-white,0.0,shopify,deny,manual,100.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
converse-chuck-taylor-all-star-lo,,,,,,,,,11,,,white,,,,,C-01-11-white,0.0,shopify,deny,manual,100.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
converse-chuck-taylor-all-star-lo,,,,,,,,,12,,,white,,,,,C-01-12-white,0.0,shopify,deny,manual,100.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
converse-chuck-taylor-all-star-lo,,,,,,,,,13,,,white,,,,,C-01-13-white,0.0,shopify,deny,manual,100.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
dr-martens-1460z-dmc-8-eye-boot-cherry-smooth,DR MARTENS | 1460Z DMC 8-EYE BOOT | CHERRY SMOOTH,"Make a statement with these iconic Dr Marten boots. This classic style has stood the test of time thanks to the combination of reinvented styling and the rugged yet urban look. Crafted with high-quality, durable leathers, the 1460OZ DMC 8-Eye Boot Cherry Smooth is made to last and will only get better with time. This lace-up boot features the iconic Dr Martens air-cushioned sole offering good abrasion and slip resistance, and is made with Goodyear welt - the sole and upper are heat-sealed and sewn together.",DR MARTENS,Uncategorized,SHOES,"autumn, clothes, drmartens, egnition-sample-data, spring, women",true,Size,3,,Color,red,,,,,DM-03-3-red,0.0,shopify,deny,manual,249.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_19_image1.jpg?v=1756098696,1,DR MARTENS | 1460Z DMC 8-EYE BOOT | CHERRY SMOOTH,false,,,,,,,,Delivered,🚚 Order within the next {{ countdown }} for delivery by {{ deliverydate }}.,Estimated arrival,Estimated dispatch,Order placed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
dr-martens-1460z-dmc-8-eye-boot-cherry-smooth,,,,,,,,,4,,,red,,,,,DM-03-4-red,0.0,shopify,deny,manual,249.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_19_image2.jpg?v=1756098696,2,DR MARTENS | 1460Z DMC 8-EYE BOOT | CHERRY SMOOTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
dr-martens-1460z-dmc-8-eye-boot-cherry-smooth,,,,,,,,,5,,,red,,,,,DM-03-5-red,0.0,shopify,deny,manual,249.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_19_image3.jpg?v=1756098696,3,DR MARTENS | 1460Z DMC 8-EYE BOOT | CHERRY SMOOTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
dr-martens-1460z-dmc-8-eye-boot-cherry-smooth,,,,,,,,,6,,,red,,,,,DM-03-6-red,0.0,shopify,deny,manual,249.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_19_image4.jpg?v=1756098696,4,DR MARTENS | 1460Z DMC 8-EYE BOOT | CHERRY SMOOTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
dr-martens-1460z-dmc-8-eye-boot-cherry-smooth,,,,,,,,,7,,,red,,,,,DM-03-7-red,0.0,shopify,deny,manual,249.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_19_image5.jpg?v=1756098696,5,DR MARTENS | 1460Z DMC 8-EYE BOOT | CHERRY SMOOTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
dr-martens-1460z-dmc-8-eye-boot-cherry-smooth,,,,,,,,,8,,,red,,,,,DM-03-8-red,0.0,shopify,deny,manual,249.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
dr-martens-1460z-dmc-8-eye-boot-cherry-smooth,,,,,,,,,10,,,red,,,,,DM-03-10-red,0.0,shopify,deny,manual,249.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
dr-martens-1460z-dmc-8-eye-boot-cherry-smooth,,,,,,,,,11,,,red,,,,,DM-03-11-red,0.0,shopify,deny,manual,249.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
dr-martens-1460z-dmc-8-eye-boot-cherry-smooth,,,,,,,,,12,,,red,,,,,DM-03-12-red,0.0,shopify,deny,manual,249.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
dr-martens-1460z-dmc-8-eye-boot-cherry-smooth,,,,,,,,,13,,,red,,,,,DM-03-13-red,0.0,shopify,deny,manual,249.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
dr-martens-1460z-dmc-8-eye-boot-cherry-smooth,,,,,,,,,15,,,red,,,,,DM-03-15-red,0.0,shopify,deny,manual,249.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
dr-martens-cavendish-3-eye-shoe-black,DR MARTENS | CAVENDISH 3-EYE SHOE BLACK,"Make a statement with the Dr Marten's Cavendish 3-Eye shoe. Stamped with Docs trademade look, this lace-up shoe is crafted with high-quality, durable smooth leather, and has been made to last. This unique shoe features an air-cushioned sole offering good abrasion and slip resistance, and is made with Goodyear welt - the sole and upper are heat-sealed and sewn together.",DR MARTENS,Uncategorized,SHOES,"autumn, clothes, drmartens, egnition-sample-data, women",true,Size,4,,Color,black,,,,,DM-02-4-black,0.0,shopify,deny,manual,229.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_18_image1.jpg?v=1756098691,1,DR MARTENS | CAVENDISH 3-EYE SHOE BLACK,false,,,,,,,,Delivered,🚚 Order within the next {{ countdown }} for delivery by {{ deliverydate }}.,Estimated arrival,Estimated dispatch,Order placed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
dr-martens-cavendish-3-eye-shoe-black,,,,,,,,,5,,,black,,,,,DM-02-5-black,0.0,shopify,deny,manual,229.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_18_image2.jpg?v=1756098691,2,DR MARTENS | CAVENDISH 3-EYE SHOE BLACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
dr-martens-cavendish-3-eye-shoe-black,,,,,,,,,6,,,black,,,,,DM-02-6-black,0.0,shopify,deny,manual,229.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_18_image3.jpg?v=1756098691,3,DR MARTENS | CAVENDISH 3-EYE SHOE BLACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
dr-martens-cavendish-3-eye-shoe-black,,,,,,,,,7,,,black,,,,,DM-02-7-black,0.0,shopify,deny,manual,229.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_18_image4.jpg?v=1756098691,4,DR MARTENS | CAVENDISH 3-EYE SHOE BLACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
dr-martens-cavendish-3-eye-shoe-black,,,,,,,,,8,,,black,,,,,DM-02-8-black,0.0,shopify,deny,manual,229.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_18_image5.jpg?v=1756098691,5,DR MARTENS | CAVENDISH 3-EYE SHOE BLACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
dr-martens-cavendish-3-eye-shoe-black,,,,,,,,,9,,,black,,,,,DM-02-9-black,0.0,shopify,deny,manual,229.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
dr-martens-1461-dmc-3-eye-shoe-black-smooth,DR MARTENS | 1461 DMC 3-EYE SHOE | BLACK SMOOTH,"Make a statement with the iconic Dr Marten's 1461Z DMC 3-Eye shoe. Stamped with Docs trademade look, this lace-up shoe is crafted with high-quality, durable smooth leather, and has been made to last. This unique shoe features an air-cushioned sole offering good abrasion and slip resistance, and is made with Goodyear welt - the sole and upper are heat-sealed and sewn together.",DR MARTENS,Uncategorized,SHOES,"autumn, clothes, drmartens, egnition-sample-data, spring, women",true,Size,5,,Color,black,,,,,DM-01-5-black,0.0,shopify,deny,manual,229.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_17_image1.jpg?v=1756098685,1,DR MARTENS | 1461 DMC 3-EYE SHOE | BLACK SMOOTH,false,,,,,,,,Delivered,🚚 Order within the next {{ countdown }} for delivery by {{ deliverydate }}.,Estimated arrival,Estimated dispatch,Order placed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
dr-martens-1461-dmc-3-eye-shoe-black-smooth,,,,,,,,,6,,,black,,,,,DM-01-6-black,0.0,shopify,deny,manual,229.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_17_image3.jpg?v=1756098685,2,DR MARTENS | 1461 DMC 3-EYE SHOE | BLACK SMOOTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
dr-martens-1461-dmc-3-eye-shoe-black-smooth,,,,,,,,,7,,,black,,,,,DM-01-7-black,0.0,shopify,deny,manual,229.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_17_image4.jpg?v=1756098685,3,DR MARTENS | 1461 DMC 3-EYE SHOE | BLACK SMOOTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
dr-martens-1461-dmc-3-eye-shoe-black-smooth,,,,,,,,,8,,,black,,,,,DM-01-8-black,0.0,shopify,deny,manual,229.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_17_image5.jpg?v=1756098685,4,DR MARTENS | 1461 DMC 3-EYE SHOE | BLACK SMOOTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
dr-martens-1461-dmc-3-eye-shoe-black-smooth,,,,,,,,,9,,,black,,,,,DM-01-9-black,0.0,shopify,deny,manual,229.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
dr-martens-1461-dmc-3-eye-shoe-black-smooth,,,,,,,,,10,,,black,,,,,DM-01-10-black,0.0,shopify,deny,manual,229.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
dr-martens-1461-dmc-3-eye-shoe-black-smooth,,,,,,,,,11,,,black,,,,,DM-01-11-black,0.0,shopify,deny,manual,229.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
dr-martens-1461-dmc-3-eye-shoe-black-smooth,,,,,,,,,12,,,black,,,,,DM-01-12-black,0.0,shopify,deny,manual,229.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
nike-crackle-print-tb-tee,NIKE | CRACKLE PRINT TB TEE,"Meet your new favorite tee, the Nike Crackle Print T-Shirt. Bringing its A-game in soft, premium fabric, it features a ribbed crew neck and a woven Nike label on the hem.",NIKE,Uncategorized,T-SHIRTS,"clothes, egnition-sample-data, men, nike, summer",true,Size,s,,Color,blue,,,,,NK-01-s-blue,0.0,shopify,deny,manual,40.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_16_image1.jpg?v=1756098679,1,NIKE | CRACKLE PRINT TB TEE,false,,,,,,,,Delivered,🚚 Order within the next {{ countdown }} for delivery by {{ deliverydate }}.,Estimated arrival,Estimated dispatch,Order placed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
nike-crackle-print-tb-tee,,,,,,,,,m,,,blue,,,,,NK-01-m-blue,0.0,shopify,deny,manual,40.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_16_image2.jpg?v=1756098679,2,NIKE | CRACKLE PRINT TB TEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
nike-crackle-print-tb-tee,,,,,,,,,l,,,blue,,,,,NK-01-l-blue,0.0,shopify,deny,manual,40.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_16_image3.jpg?v=1756098679,3,NIKE | CRACKLE PRINT TB TEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
