Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,base-chair-redirect (product.metafields.custom.base_chair_redirect),custom-chair-product (product.metafields.custom.custom_chair_product),Custom-Product-field (product.metafields.custom.custom_product_field),ddd (product.metafields.custom.ddd),Delivery Time (product.metafields.custom.delivery_time),Delivered Date (product.metafields.custom.launchtip_delivered_date),Delivery Timer Text Base Timer (product.metafields.custom.launchtip_delivery_timer),Estimated Arrival Date (product.metafields.custom.launchtip_estimate_arrival_date),Order Dispatch Date (product.metafields.custom.launchtip_order_dispatch_date),Order Place Date (product.metafields.custom.launchtip_order_place_date),new_yerba_dinks_fields (product.metafields.custom.new_yerba_dinks_fields),tom (product.metafields.custom.tom),toom (product.metafields.custom.toom),Top-Desk-Bulk (product.metafields.custom.top_desk_bulk),yerba-energy-drinks (product.metafields.custom.yerba_energy_drinks),EasyReviews: Rating (product.metafields.easyreview.rating),Product rating count (product.metafields.reviews.rating_count),Accessory size (product.metafields.shopify.accessory-size),Age group (product.metafields.shopify.age-group),Backrest type (product.metafields.shopify.backrest-type),Band color (product.metafields.shopify.band-color),Bat material (product.metafields.shopify.bat-material),Case color (product.metafields.shopify.case-color),Closure type (product.metafields.shopify.closure-type),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Footwear material (product.metafields.shopify.footwear-material),Furniture/Fixture material (product.metafields.shopify.furniture-fixture-material),Headwear features (product.metafields.shopify.headwear-features),Neckline (product.metafields.shopify.neckline),Seat structure (product.metafields.shopify.seat-structure),Seat type (product.metafields.shopify.seat-type),Shoe features (product.metafields.shopify.shoe-features),Shoe size (product.metafields.shopify.shoe-size),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Watch display (product.metafields.shopify.watch-display),Watch features (product.metafields.shopify.watch-features),Watch material (product.metafields.shopify.watch-material),Snowboard binding mount (product.metafields.test_data.binding_mount),Snowboard length (product.metafields.test_data.snowboard_length),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Canada,Price / Canada,Compare At Price / Canada,Status,Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,HS Code,COO,Shop location,My Custom Location,Snow City Warehouse
flex-fit-mini-ottoman-black,,,,,,,,,l,,,black,,,,,FF-01-l-black,0.0,shopify,deny,manual,29.99,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_27_image3.jpg?v=1756098738,3.0,FLEX FIT | MINI OTTOMAN BLACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,top,top,Size,S,Color,Red,,,,,,0,0,not stocked
flex-fit-mini-ottoman-black,,,,,,,,,xl,,,black,,,,,FF-01-xl-black,0.0,shopify,deny,manual,29.99,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_27_image4.jpg?v=1756098738,4.0,FLEX FIT | MINI OTTOMAN BLACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,top,top,Size,S,Color,Black,,,,,,0,0,not stocked
herschel-iona,HERSCHEL | IONA,"Featuring a cinch closure concealed by a slender top flap, the Iona backpack unites everyday practicality with clean design.",HERSCHEL,Uncategorized,ACCESSORIES,"backpack, clothes, egnition-sample-data, herschel",True,Size,OS,,Color,black,,,,,H-01-OS-black,0.0,shopify,deny,manual,119.95,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_26_image1.jpg?v=1756098734,1.0,HERSCHEL | IONA,False,,,,,,,,Delivered,🚚 Order within the next {{ countdown }} for delivery by {{ deliverydate }}.,Estimated arrival,Estimated dispatch,Order placed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,top,top,Size,S,Color,green,,,,,,0,0,not stocked
herschel-iona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_26_image2.jpg?v=1756098734,2.0,HERSCHEL | IONA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,top,top,Size,XL,Color,Red,,,,,,0,0,not stocked
herschel-iona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_26_image3.jpg?v=1756098735,3.0,HERSCHEL | IONA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,top,top,Size,XL,Color,Black,,,,,,0,0,not stocked
herschel-iona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_26_image4.jpg?v=1756098734,4.0,HERSCHEL | IONA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,top,top,Size,XL,Color,green,,,,,,0,0,not stocked
vans-apparel-and-accessories-classic-super-no-show-socks-3-pack-white,VANS APPAREL AND ACCESSORIES | CLASSIC SUPER NO SHOW SOCKS 3 PACK WHITE,The classic super no show socks are for all your low top shoes like Classic Slip-Ons. These socks are designed to stay hidden under your shoes for an athletic look with either jeans or shorts. Thin walled breathable cotton/nylon blend.,VANS,Uncategorized,ACCESSORIES,"clothes, egnition-sample-data, unisex, vans",True,Size,9.5-13,,Color,white,,,,,VN-10-9.5-13-white,0.0,shopify,deny,manual,19.95,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_25_image1.jpg?v=1756098731,1.0,VANS APPAREL AND ACCESSORIES | CLASSIC SUPER NO SHOW SOCKS 3 PACK WHITE,False,,,,,,,,Delivered,🚚 Order within the next {{ countdown }} for delivery by {{ deliverydate }}.,Estimated arrival,Estimated dispatch,Order placed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,top,top,Size,XXL,Color,Red,,,,,,0,0,not stocked
vans-apparel-and-accessories-classic-super-no-show-socks-3-pack-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_25_image2.jpg?v=1756098731,2.0,VANS APPAREL AND ACCESSORIES | CLASSIC SUPER NO SHOW SOCKS 3 PACK WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,top,top,Size,XXL,Color,Black,,,,,,0,0,not stocked
adidas-kids-stan-smith,ADIDAS | KID'S STAN SMITH,"The Stan Smith owned the tennis court in the '70s. Today it runs the streets with the same clean, classic style. These kids' shoes preserve the iconic look of the original, made in leather with punched 3-Stripes, heel and tongue logos and lightweight step-in cushioning.",ADIDAS,Uncategorized,SHOES,"adidas, clothes, egnition-sample-data, kid",True,Size,1,,Color,white,,,,,AD-02-1-white,0.0,shopify,deny,manual,90.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_24_image1.jpg?v=1756098727,1.0,ADIDAS | KID'S STAN SMITH,False,,,,,,,,Delivered,🚚 Order within the next {{ countdown }} for delivery by {{ deliverydate }}.,Estimated arrival,Estimated dispatch,Order placed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,top,top,Size,XXL,Color,green,,,,,,0,0,not stocked
adidas-kids-stan-smith,,,,,,,,,2,,,white,,,,,AD-02-2-white,0.0,shopify,deny,manual,90.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_24_image2.jpg?v=1756098727,2.0,ADIDAS | KID'S STAN SMITH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,timberland-mens-6-inch-premium-boot,TIMBERLAND | MENS 6 INCH PREMIUM BOOT,Size,8,Color,yellow,,,TM-01-8-yellow,,,50,not stocked,not stocked
adidas-kids-stan-smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_24_image3.jpg?v=1756098727,3.0,ADIDAS | KID'S STAN SMITH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,timberland-mens-6-inch-premium-boot,TIMBERLAND | MENS 6 INCH PREMIUM BOOT,Size,9,Color,yellow,,,TM-01-9-yellow,,,50,not stocked,not stocked
adidas-kids-stan-smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_24_image4.jpg?v=1756098727,4.0,ADIDAS | KID'S STAN SMITH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,timberland-mens-6-inch-premium-boot,TIMBERLAND | MENS 6 INCH PREMIUM BOOT,Size,10,Color,yellow,,,TM-01-10-yellow,,,50,not stocked,not stocked
adidas-kids-stan-smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_24_image5.jpg?v=1756098727,5.0,ADIDAS | KID'S STAN SMITH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,timberland-mens-6-inch-premium-boot,TIMBERLAND | MENS 6 INCH PREMIUM BOOT,Size,11,Color,yellow,,,TM-01-11-yellow,,,50,not stocked,not stocked
nike-toddler-roshe-one,NIKE | TODDLER ROSHE ONE,"The Nike Roshe One Infant Shoe offers breathable comfort and soft yet durable cushioning with a mesh upper and Phylon midsole that doubles as an outsole. The shoe is intended to be versatile, worn with or without socks, dressed up or down, for walking or just taking it easy.",NIKE,Uncategorized,SHOES,"clothes, egnition-sample-data, kid, nike",True,Size,4,,Color,black,,,,,NK-02-4-black,0.0,shopify,deny,manual,70.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_23_image1.jpg?v=1756098721,1.0,NIKE | TODDLER ROSHE ONE,False,,,,,,,,Delivered,🚚 Order within the next {{ countdown }} for delivery by {{ deliverydate }}.,Estimated arrival,Estimated dispatch,Order placed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,timberland-mens-6-inch-premium-boot,TIMBERLAND | MENS 6 INCH PREMIUM BOOT,Size,12,Color,yellow,,,TM-01-12-yellow,,,50,not stocked,not stocked
nike-toddler-roshe-one,,,,,,,,,7,,,black,,,,,NK-02-7-black,0.0,shopify,deny,manual,70.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_23_image2.jpg?v=1756098721,2.0,NIKE | TODDLER ROSHE ONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,timberland-mens-6-inch-premium-boot,TIMBERLAND | MENS 6 INCH PREMIUM BOOT,Size,13,Color,yellow,,,TM-01-13-yellow,,,50,not stocked,not stocked
nike-toddler-roshe-one,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_23_image3.jpg?v=1756098721,3.0,NIKE | TODDLER ROSHE ONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,timberland-mens-6-inch-premium-boot,TIMBERLAND | MENS 6 INCH PREMIUM BOOT,Size,14,Color,yellow,,,TM-01-14-yellow,,,50,not stocked,not stocked
nike-toddler-roshe-one,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_23_image4.jpg?v=1756098721,4.0,NIKE | TODDLER ROSHE ONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,timberland-mens-6-inch-premium-boot,TIMBERLAND | MENS 6 INCH PREMIUM BOOT,Size,15,Color,yellow,,,TM-01-15-yellow,,,50,not stocked,not stocked
nike-toddler-roshe-one,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_23_image5.jpg?v=1756098721,5.0,NIKE | TODDLER ROSHE ONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nike-crackle-print-tb-tee,NIKE | CRACKLE PRINT TB TEE,Size,s,Color,blue,,,NK-01-s-blue,,,50,not stocked,not stocked
converse-toddler-chuck-taylor-all-star-axel-mid,CONVERSE | TODDLER CHUCK TAYLOR ALL STAR AXEL MID,"The Converse Chuck Taylor All Star Axel recasts the iconic original in a refreshed silhouette for a premium look and feel. A no-tie design lets kids slip them on and go, while a rubber outsole delivers reliable traction from the classroom to the playground.",CONVERSE,Uncategorized,SHOES,"clothes, converse, egnition-sample-data, kid",True,Size,5,,Color,black,,,,,C-03-5-black,0.0,shopify,deny,manual,70.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_22_image1.jpg?v=1756098716,1.0,CONVERSE | TODDLER CHUCK TAYLOR ALL STAR AXEL MID,False,,,,,,,,Delivered,🚚 Order within the next {{ countdown }} for delivery by {{ deliverydate }}.,Estimated arrival,Estimated dispatch,Order placed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,nike-crackle-print-tb-tee,NIKE | CRACKLE PRINT TB TEE,Size,m,Color,blue,,,NK-01-m-blue,,,50,not stocked,not stocked
converse-toddler-chuck-taylor-all-star-axel-mid,,,,,,,,,6,,,black,,,,,C-03-6-black,0.0,shopify,deny,manual,70.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_22_image2.jpg?v=1756098716,2.0,CONVERSE | TODDLER CHUCK TAYLOR ALL STAR AXEL MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,nike-crackle-print-tb-tee,NIKE | CRACKLE PRINT TB TEE,Size,l,Color,blue,,,NK-01-l-blue,,,50,not stocked,not stocked
converse-toddler-chuck-taylor-all-star-axel-mid,,,,,,,,,7,,,black,,,,,C-03-7-black,0.0,shopify,deny,manual,70.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_22_image3.jpg?v=1756098716,3.0,CONVERSE | TODDLER CHUCK TAYLOR ALL STAR AXEL MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,nike-crackle-print-tb-tee,NIKE | CRACKLE PRINT TB TEE,Size,xl,Color,blue,,,NK-01-xl-blue,,,50,not stocked,not stocked
converse-toddler-chuck-taylor-all-star-axel-mid,,,,,,,,,8,,,black,,,,,C-03-8-black,0.0,shopify,deny,manual,70.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_22_image4.jpg?v=1756098716,4.0,CONVERSE | TODDLER CHUCK TAYLOR ALL STAR AXEL MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,dr-martens-1461-dmc-3-eye-shoe-black-smooth,DR MARTENS | 1461 DMC 3-EYE SHOE | BLACK SMOOTH,Size,5,Color,black,,,DM-01-5-black,,,40,not stocked,not stocked
converse-toddler-chuck-taylor-all-star-axel-mid,,,,,,,,,9,,,black,,,,,C-03-9-black,0.0,shopify,deny,manual,70.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_22_image5.jpg?v=1756098716,5.0,CONVERSE | TODDLER CHUCK TAYLOR ALL STAR AXEL MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,dr-martens-1461-dmc-3-eye-shoe-black-smooth,DR MARTENS | 1461 DMC 3-EYE SHOE | BLACK SMOOTH,Size,6,Color,black,,,DM-01-6-black,,,40,not stocked,not stocked
converse-chuck-taylor-all-star-ii-hi,CONVERSE | CHUCK TAYLOR ALL STAR II HI,"Introducing the Converse Chuck Taylor All Star II Hi sneaker. Retaining the revolutionary silhouette we all rely on, but now made ever better. New features include Lunarlon sockliner adds cushioning and arch support. Micro-suede lining, premium textured shield canvas construction and a padded, non-slip tongue deliver superior comfort and durability. Moulded eyelets add a premium touch. The embossed, screen-printed license plate and embroidered, star-centered ankle patch add striking depth and dimension to recognizable, classic details.",CONVERSE,Uncategorized,SHOES,"clothes, converse, egnition-sample-data, men, summer",True,Size,4,,Color,black,,,,,C-02-4-black,0.0,shopify,deny,manual,140.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_21_image1.jpg?v=1756098710,1.0,CONVERSE | CHUCK TAYLOR ALL STAR II HI,False,,,,,,,,Delivered,🚚 Order within the next {{ countdown }} for delivery by {{ deliverydate }}.,Estimated arrival,Estimated dispatch,Order placed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,dr-martens-1461-dmc-3-eye-shoe-black-smooth,DR MARTENS | 1461 DMC 3-EYE SHOE | BLACK SMOOTH,Size,7,Color,black,,,DM-01-7-black,,,40,not stocked,not stocked
converse-chuck-taylor-all-star-ii-hi,,,,,,,,,5,,,black,,,,,C-02-5-black,0.0,shopify,deny,manual,140.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_21_image2.jpg?v=1756098710,2.0,CONVERSE | CHUCK TAYLOR ALL STAR II HI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,dr-martens-1461-dmc-3-eye-shoe-black-smooth,DR MARTENS | 1461 DMC 3-EYE SHOE | BLACK SMOOTH,Size,8,Color,black,,,DM-01-8-black,,,40,not stocked,not stocked
converse-chuck-taylor-all-star-ii-hi,,,,,,,,,6,,,black,,,,,C-02-6-black,0.0,shopify,deny,manual,140.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_21_image3.jpg?v=1756098710,3.0,CONVERSE | CHUCK TAYLOR ALL STAR II HI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,dr-martens-1461-dmc-3-eye-shoe-black-smooth,DR MARTENS | 1461 DMC 3-EYE SHOE | BLACK SMOOTH,Size,9,Color,black,,,DM-01-9-black,,,40,not stocked,not stocked
converse-chuck-taylor-all-star-ii-hi,,,,,,,,,7,,,black,,,,,C-02-7-black,0.0,shopify,deny,manual,140.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_21_image4.jpg?v=1756098710,4.0,CONVERSE | CHUCK TAYLOR ALL STAR II HI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,dr-martens-1461-dmc-3-eye-shoe-black-smooth,DR MARTENS | 1461 DMC 3-EYE SHOE | BLACK SMOOTH,Size,10,Color,black,,,DM-01-10-black,,,40,not stocked,not stocked
converse-chuck-taylor-all-star-ii-hi,,,,,,,,,9,,,black,,,,,C-02-9-black,0.0,shopify,deny,manual,140.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_21_image5.jpg?v=1756098710,5.0,CONVERSE | CHUCK TAYLOR ALL STAR II HI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,dr-martens-1461-dmc-3-eye-shoe-black-smooth,DR MARTENS | 1461 DMC 3-EYE SHOE | BLACK SMOOTH,Size,11,Color,black,,,DM-01-11-black,,,40,not stocked,not stocked
converse-chuck-taylor-all-star-ii-hi,,,,,,,,,11,,,black,,,,,C-02-11-black,0.0,shopify,deny,manual,140.0,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,dr-martens-1461-dmc-3-eye-shoe-black-smooth,DR MARTENS | 1461 DMC 3-EYE SHOE | BLACK SMOOTH,Size,12,Color,black,,,DM-01-12-black,,,40,not stocked,not stocked
converse-chuck-taylor-all-star-ii-hi,,,,,,,,,13,,,black,,,,,C-02-13-black,0.0,shopify,deny,manual,140.0,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,dr-martens-cavendish-3-eye-shoe-black,DR MARTENS | CAVENDISH 3-EYE SHOE BLACK,Size,4,Color,black,,,DM-02-4-black,,,30,not stocked,not stocked
converse-chuck-taylor-all-star-lo,CONVERSE | CHUCK TAYLOR ALL STAR LO,"The Converse Chuck Taylor All Star II Lo sneaker. Retaining the revolutionary silhouette we all rely on, but now made even better. New features include Lunarlon sockliner, adding cushioning and arch support. Micro-suede lining, premium canvas construction and a padded, non-slip tongue deliver superior comfort and durability. Moulded eyelets add a premium touch. The embossed, screen-printed license plate and embroidered, star-centered ankle patch add striking depth and dimension to recognizable, classic details.",CONVERSE,Uncategorized,SHOES,"clothes, converse, egnition-sample-data, men, summer",True,Size,3,,Color,white,,,,,C-01-3-white,0.0,shopify,deny,manual,100.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_20_image1.jpg?v=1756098703,1.0,CONVERSE | CHUCK TAYLOR ALL STAR LO,False,,,,,,,,Delivered,🚚 Order within the next {{ countdown }} for delivery by {{ deliverydate }}.,Estimated arrival,Estimated dispatch,Order placed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,dr-martens-cavendish-3-eye-shoe-black,DR MARTENS | CAVENDISH 3-EYE SHOE BLACK,Size,5,Color,black,,,DM-02-5-black,,,30,not stocked,not stocked
converse-chuck-taylor-all-star-lo,,,,,,,,,4,,,white,,,,,C-01-4-white,0.0,shopify,deny,manual,100.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_20_image2.jpg?v=1756098703,2.0,CONVERSE | CHUCK TAYLOR ALL STAR LO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,dr-martens-cavendish-3-eye-shoe-black,DR MARTENS | CAVENDISH 3-EYE SHOE BLACK,Size,6,Color,black,,,DM-02-6-black,,,30,not stocked,not stocked
converse-chuck-taylor-all-star-lo,,,,,,,,,5,,,white,,,,,C-01-5-white,0.0,shopify,deny,manual,100.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_20_image3.jpg?v=1756098703,3.0,CONVERSE | CHUCK TAYLOR ALL STAR LO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,dr-martens-cavendish-3-eye-shoe-black,DR MARTENS | CAVENDISH 3-EYE SHOE BLACK,Size,7,Color,black,,,DM-02-7-black,,,30,not stocked,not stocked
converse-chuck-taylor-all-star-lo,,,,,,,,,6,,,white,,,,,C-01-6-white,0.0,shopify,deny,manual,100.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_20_image4.jpg?v=1756098704,4.0,CONVERSE | CHUCK TAYLOR ALL STAR LO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,dr-martens-cavendish-3-eye-shoe-black,DR MARTENS | CAVENDISH 3-EYE SHOE BLACK,Size,8,Color,black,,,DM-02-8-black,,,30,not stocked,not stocked
converse-chuck-taylor-all-star-lo,,,,,,,,,7,,,white,,,,,C-01-7-white,0.0,shopify,deny,manual,100.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/product_20_image5.jpg?v=1756098703,5.0,CONVERSE | CHUCK TAYLOR ALL STAR LO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,dr-martens-cavendish-3-eye-shoe-black,DR MARTENS | CAVENDISH 3-EYE SHOE BLACK,Size,9,Color,black,,,DM-02-9-black,,,30,not stocked,not stocked
converse-chuck-taylor-all-star-lo,,,,,,,,,8,,,white,,,,,C-01-8-white,0.0,shopify,deny,manual,100.0,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,dr-martens-1460z-dmc-8-eye-boot-cherry-smooth,DR MARTENS | 1460Z DMC 8-EYE BOOT | CHERRY SMOOTH,Size,3,Color,red,,,DM-03-3-red,,,21,not stocked,not stocked
converse-chuck-taylor-all-star-lo,,,,,,,,,9,,,white,,,,,C-01-9-white,0.0,shopify,deny,manual,100.0,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,dr-martens-1460z-dmc-8-eye-boot-cherry-smooth,DR MARTENS | 1460Z DMC 8-EYE BOOT | CHERRY SMOOTH,Size,4,Color,red,,,DM-03-4-red,,,21,not stocked,not stocked
converse-chuck-taylor-all-star-lo,,,,,,,,,10,,,white,,,,,C-01-10-white,0.0,shopify,deny,manual,100.0,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,dr-martens-1460z-dmc-8-eye-boot-cherry-smooth,DR MARTENS | 1460Z DMC 8-EYE BOOT | CHERRY SMOOTH,Size,5,Color,red,,,DM-03-5-red,,,21,not stocked,not stocked
converse-chuck-taylor-all-star-lo,,,,,,,,,11,,,white,,,,,C-01-11-white,0.0,shopify,deny,manual,100.0,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,dr-martens-1460z-dmc-8-eye-boot-cherry-smooth,DR MARTENS | 1460Z DMC 8-EYE BOOT | CHERRY SMOOTH,Size,6,Color,red,,,DM-03-6-red,,,21,not stocked,not stocked
converse-chuck-taylor-all-star-lo,,,,,,,,,12,,,white,,,,,C-01-12-white,0.0,shopify,deny,manual,100.0,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,dr-martens-1460z-dmc-8-eye-boot-cherry-smooth,DR MARTENS | 1460Z DMC 8-EYE BOOT | CHERRY SMOOTH,Size,7,Color,red,,,DM-03-7-red,,,21,not stocked,not stocked
converse-chuck-taylor-all-star-lo,,,,,,,,,13,,,white,,,,,C-01-13-white,0.0,shopify,deny,manual,100.0,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,dr-martens-1460z-dmc-8-eye-boot-cherry-smooth,DR MARTENS | 1460Z DMC 8-EYE BOOT | CHERRY SMOOTH,Size,8,Color,red,,,DM-03-8-red,,,21,not stocked,not stocked
